fid,habitat type,area_km2
"1831",rude,0.0575153698448539
"1832",tran,0.0215821517018192
"1833",agro,0.0101496851872429
"1834",fore,0.0594913253348637
"1835",gard,0.0193857483178675
"1836",gree,0.00797845067466982
"1837",gree,0.00878881502127089
"1838",brur,0.110247521883834
"1839",gree,0.0020417989811562
"1840",brur,0.485587788579023
"1841",rude,0.204314993907474
"1842",gree,0.01254505922243
"1843",bind,0.00794699377912283
"1844",bind,0.161768735799413
"1845",wate,0.0316663857142702
"1846",wate,0.0621323324679211
"1847",tran,0.0185242181619927
"1848",bind,0.0103687503966689
"1849",infr,0.00656830317385681
"1850",bind,0.00348652872382104
"1851",bind,0.056813197707735
"1852",brur,0.0399942316868939
"1853",gree,0.0166855876545832
"1854",rude,0.0614974769171551
"1855",gree,0.00938039442528039
"1856",rude,0.0229653221152648
"1857",gard,0.0597882320539653
"1858",gard,0.0200789106958993
"1859",gard,0.039592508160159
"1860",brur,0.0392963530882895
"1861",bind,0.0133964709406625
"1862",gree,0.0218822454464734
"1863",bind,0.0317728923805058
"1864",wate,0.00352735364466906
"1865",rude,0.0112335359939337
"1866",rude,0.311293482007289
"1867",tran,0.00567033764455654
"1868",gree,0.00938593184921145
"1869",rude,0.0018345246784687
"1870",brur,0.0171406545434594
"1871",gree,0.0183040486362614
"1872",agro,0.00677010762282461
"1873",mead,0.0119319003610834
"1874",agro,0.0299020017467476
"1875",brur,0.00353901544483658
"1876",tran,0.0127014237192599
"1877",brur,0.144373990272164
"1878",bind,0.161694337079804
"1879",brur,0.55976350518205
"1880",bind,0.0165512960846126
"1881",tran,0.0109722810148681
"1882",bind,0.0874555138622522
"1883",brur,0.0280746289287806
"1884",gree,0.00922766631609946
"1885",ceme,0.039498125601992
"1886",brur,0.20429959823332
"1887",gree,0.0421816165364832
"1888",rude,0.0230207392724715
"1889",agro,0.543315836132606
"1890",gree,0.0115774072623774
"1891",gree,0.000820326217755675
"1892",agro,0.0765774903051406
"1893",agro,0.0424925877501518
"1894",tran,0.0207861440873453
"1895",brur,0.0910543645240199
"1896",gree,0.0217032586178407
"1897",bind,0.0551079760342315
"1898",gree,0.0167988265170567
"1899",agro,0.0339960939437617
"1900",rude,0.0089471579245925
"1901",agro,0.0458098911099066
"1902",wate,0.00517070332957339
"1903",gard,0.0208862835132964
"1904",bind,0.540960974208564
"1905",gree,0.0184617610020638
"1906",tran,0.0407955410406552
"1907",tran,0.00216289479316212
"1908",gree,0.0264262310774028
"1909",mead,0.00138463119680434
"1910",bind,0.155911092391804
"1911",brur,0.0538467531224191
"1912",agro,0.0282726731512025
"1913",bhig,0.100903797844527
"1914",gard,0.0117189804208577
"1915",ceme,0.0022013187886402
"1916",bind,0.0249468691472411
"1917",brur,0.537225390246094
"1918",rude,0.0014385247528106
"1919",agro,0.0150471702073617
"1920",bind,0.30746401178998
"1921",agro,0.00372349572288059
"1922",agro,0.0132051256493963
"1923",brur,0.0626908543591769
"1924",wade,0.00820133701582998
"1925",mead,0.105312698069555
"1926",gree,0.0148908473870424
"1927",rude,0.305761889797319
"1928",bind,0.0138766375030857
"1929",mead,0.0749107647259235
"1930",brur,0.0276365687591936
"1931",bhig,0.00645587285220251
"1932",bvil,0.0012822314187102
"1933",brur,0.0742506522739828
"1934",infr,0.0448273264491558
"1935",bhig,0.0139833930777311
"1936",bhig,0.0101750141590983
"1937",bvil,0.0310060995904841
"1938",agro,0.366510005699193
"1939",agro,0.00197842057439499
"1940",agro,0.0110395414333455
"1941",tran,0.0188204831808675
"1942",gree,0.0434032207293734
"1943",rude,0.041012879673034
"1944",bind,0.0476001652425602
"1945",gree,0.0387385807523541
"1946",tran,0.0436241146682911
"1947",bind,0.017391365041554
"1948",brur,0.0659997118845135
"1949",rude,0.0345010833809972
"1950",gree,0.0631395640031416
"1951",agro,0.00620874916097522
"1952",agro,0.0295419664565325
"1953",agro,0.0688241982503384
"1954",gree,0.0554334878958967
"1955",agro,0.00131163593968004
"1956",rude,0.0438578251520544
"1957",rude,0.214402804550432
"1958",agro,0.0656157985920906
"1959",agro,0.0233461618320271
"1960",mead,0.0082525145431906
"1961",gard,0.0352657359749079
"1962",ceme,0.012958997331243
"1963",rude,0.0193778141319454
"1964",gree,0.276442211941015
"1965",agro,0.010860390229892
"1966",mead,0.0196127567234822
"1967",agro,0.0203661183427349
"1968",brur,0.288115037023893
"1969",agro,0.0029840399358999
"1970",agro,0.00157189633758739
"1971",wate,0.0101887750104163
"1972",wate,0.0232569390951693
"1973",bind,0.0150371227631178
"1974",mead,0.00945298943921924
"1975",agro,0.0247009487949312
"1976",agro,0.0194903754483312
"1977",rude,0.142239040399341
"1978",brur,0.253623029109949
"1979",agro,0.00899411651450395
"1980",rude,0.0244446663660742
"1981",rude,0.0135616956718117
"1982",wate,0.00356208147228509
"1983",bind,0.00563243783698976
"1984",bind,0.00702832502874359
"1985",mead,0.030291170957271
"1986",bind,0.0291412542847842
"1987",bind,0.104188924273392
"1988",gard,0.191259093823927
"1989",rude,0.0183138681670576
"1990",rude,0.0635068912141211
"1991",wate,0.0195010874187984
"1992",bind,0.0878104857639926
"1993",mead,0.00908994229816273
"1994",wade,0.147141362814041
"1995",bind,0.00759411426338553
"1996",gree,0.0215265239722842
"1997",gree,0.0113250195872048
"1998",rude,0.226739450937694
"1999",rude,0.00600052132226899
"2000",mead,0.093919051691087
"2001",mead,0.0501835884888768
"2002",mead,0.00460825597229972
"2003",rude,0.314136235723067
"2004",tran,0.0175761283822833
"2005",mead,0.00274287760598958
"2006",agro,0.00243668040505052
"2007",gard,0.00999806965797767
"2008",rude,0.0100466111906767
"2009",gard,0.0301156396941282
"2010",agro,0.0263816780921705
"2011",agro,0.105871090011254
"2012",wade,0.0129728899195269
"2013",bvil,0.0367981915831566
"2014",rude,0.461090635454055
"2015",gree,0.00957429357253015
"2016",mead,0.00986565921729337
"2017",mead,0.00432140423184261
"2018",agro,0.0326774043808989
"2019",infr,0.00207894683942199
"2020",agro,0.0334878205331676
"2021",mead,0.0144583209125288
"2022",rude,0.164192383987512
"2023",wate,0.0104803688249402
"2024",bind,0.144998148595184
"2025",bind,0.00165053962354362
"2026",mead,0.039421085431397
"2027",agro,0.134767281516486
"2028",wate,0.0458446400821581
"2029",brur,0.167389099337023
"2030",rude,0.00200970418908261
"2031",agro,0.0074000317068994
"2032",agro,0.0257758373147473
"2033",ceme,0.0138802847865671
"2034",brur,0.113660962818097
"2035",bind,0.0069692608986795
"2036",mead,0.0136822887547649
"2037",brur,0.0390962627791427
"2038",bind,0.022391888062777
"2039",gree,0.00695895376029611
"2040",gree,0.00579759394565225
"2041",gree,0.00519998533046525
"2042",rude,0.0220191060888022
"2043",rude,0.0211857541235089
"2044",gree,0.0146376184544526
"2045",gree,0.00848005315435305
"2046",gree,0.0165127918050997
"2047",rude,0.0018243595841676
"2048",rude,0.0041069235458076
"2049",agro,0.00359584181842208
"2050",rude,0.0575552245724201
"2051",mead,0.00533360949875601
"2052",rude,0.0360264788829228
"2053",bind,0.000857781538233161
"2054",rude,0.00192932420247793
"2055",agro,0.0147181874935776
"2056",agro,0.00597364260429144
"2057",mead,0.0373082336843535
"2058",mead,0.0051407131286487
"2059",rude,0.0105175955046713
"2060",tran,0.0161447423891416
"2061",gree,0.0204345042826906
"2062",gree,0.0530256418035836
"2063",mead,0.0412050221866667
"2064",rude,0.00857853695991775
"2065",agro,0.050445404134497
"2066",agro,0.0141671056529284
"2067",mead,0.020497237507157
"2068",agro,0.0303171780312732
"2069",rude,0.223379179153807
"2070",gree,0.100986322591301
"2071",rude,0.0230202074601762
"2072",fore,0.0802708494092338
"2073",brur,0.126326037057802
"2074",rude,0.0410491987795159
"2075",fore,0.0282482836370878
"2076",gree,0.00668561587997526
"2077",fore,0.0392005926901251
"2078",fore,0.168429073258005
"2079",fore,0.00673253758603334
"2080",gard,0.00949658959875628
"2081",brur,0.309696860935473
"2082",wade,0.00799158857112378
"2083",wate,0.0128854622413428
"2084",mead,0.0817291593889594
"2085",rude,0.0916021889967322
"2086",gree,0.0126288966317773
"2087",rude,0.0569468911120542
"2088",rude,0.0896780722536435
"2089",mead,0.0843054685635781
"2090",gree,0.00782646388947405
"2091",agro,0.0361879560865071
"2092",rude,0.0234343645089194
"2093",mead,0.503157877064221
"2094",gard,0.0227466597240865
"2095",rude,0.0676381564182378
"2096",agro,0.228969245677225
"2097",agro,0.00602274936028197
"2098",rude,0.0390103719269335
"2099",brur,0.132058835024499
"2100",brur,0.387905147719812
"2101",rude,0.0217295852447748
"2102",agro,0.0420747168962061
"2103",agro,0.53870357677361
"2104",rude,0.0067117332663592
"2105",agro,0.00261858978142217
"2106",rude,0.00209276085613668
"2107",gree,0.0345856688009556
"2108",agro,0.0141979043098837
"2109",rude,0.00917530547757447
"2110",agro,0.0465724532212093
"2111",tran,0.117631696210719
"2112",bind,0.00726992711666226
"2113",bind,0.0461600779240336
"2114",rude,0.012540247153366
"2115",rude,0.00200199076054245
"2116",rude,0.00983924276031367
"2117",gree,0.0196042314055413
"2118",gree,0.023131502126094
"2119",rude,0.0136657214712985
"2120",agro,0.185937835771859
"2121",bind,0.0334272772445939
"2122",rude,0.0352630276164226
"2123",rude,0.0161745169514678
"2124",tran,0.0109814874335714
"2125",gree,0.0212388070135377
"2126",gree,0.0253365707391985
"2127",rude,0.023334297430709
"2128",agro,0.270302145870071
"2129",rude,0.00405088311210275
"2130",agro,0.0152761686656363
"2131",rude,0.0123064185412601
"2132",rude,0.000945846133220941
"2133",gree,0.00338696557506919
"2134",gree,0.0168055989030674
"2135",tran,0.00855871680616681
"2136",gree,0.00614162841978669
"2137",rude,0.0254592977042347
"2138",gree,0.022418433500506
"2139",rude,0.0337714057607576
"2140",agro,0.596517128972538
"2141",agro,0.134576611997247
"2142",bind,0.0295014504663162
"2143",fore,0.00618643434417248
"2144",fore,0.081067880492758
"2145",fore,0.00150932765025273
"2146",agro,0.000351430939763784
"2147",gree,0.00965818846540339
"2148",rude,0.0103999915166404
"2149",rude,0.0027161576417014
"2150",gard,0.00181183032602072
"2151",gard,0.128347257873148
"2152",rude,0.0156302356729507
"2153",agro,0.312518433680914
"2154",fore,0.106012761168301
"2155",rude,0.0735800119833015
"2156",wade,0.0275370339693129
"2157",mead,0.331364725562815
"2158",fore,0.235696067290749
"2159",fore,0.253286142875027
"2160",gard,0.0223798460400328
"2161",gree,0.00244198883517087
"2162",gree,0.016433029750552
"2163",brur,0.203726939912073
"2164",agro,0.0089008748836536
"2165",agro,0.0194659986004718
"2166",agro,0.0797234771547411
"2167",agro,0.0054900849519223
"2168",brur,0.0340895608373322
"2169",gree,0.0164765311165452
"2170",agro,0.00467077293086052
"2171",rude,0.0334551191544067
"2172",mead,0.00662541369269974
"2173",gard,0.0026091523780264
"2174",mead,0.0496482643445805
"2175",agro,0.00368563974782079
"2176",gard,0.00904822414099798
"2177",fore,0.00782240234224498
"2178",agro,0.00577256406559795
"2179",fore,0.0297997092776597
"2180",tran,0.0236359772012681
"2181",agro,0.093328315918779
"2182",agro,0.00075745956084691
"2183",mead,0.00234411058492959
"2184",mead,0.0139836229538396
"2185",brur,0.0794254813039848
"2186",agro,0.00335460596010601
"2187",agro,0.0223635813028179
"2188",mead,0.0106123966262639
"2189",rude,0.0207859648101628
"2190",gard,0.0477192668841146
"2191",mead,0.0241018527507484
"2192",mead,0.016934087774694
"2193",agro,0.0378315271926522
"2194",rude,0.00805260752159357
"2195",rude,0.00728936500245333
"2196",rude,0.011961086389035
"2197",gree,0.00237402776500583
"2198",rude,0.0306642999398559
"2199",fore,0.00652950119841099
"2200",rude,0.0159418240581155
"2201",gree,0.00850148513140157
"2202",wate,0.0153460056546181
"2203",wate,0.00340985778088868
"2204",rude,0.00430691269883513
"2205",rude,0.00650082445138693
"2206",agro,0.0663483451329619
"2207",mead,0.012715594096683
"2208",mead,0.00939625052513182
"2209",mead,0.0299331898546517
"2210",mead,0.0349402279565334
"2211",mead,0.0466292299775034
"2212",mead,0.0185382802702123
"2213",bind,0.00127397697822191
"2214",agro,0.0434810051398128
"2215",agro,0.00950353916543722
"2216",agro,0.0309872229743302
"2217",brur,0.00163250757968426
"2218",brur,0.0247050926271081
"2219",brur,0.0295619051068127
"2220",brur,0.0661278440593006
"2221",brur,0.00376982340756059
"2222",fore,0.155442675257809
"2223",fore,0.158454666586366
"2224",wate,0.00930316880006343
"2225",mead,0.00187851671078056
"2226",gard,0.0252405834090672
"2227",gard,0.0269015632584938
"2228",gard,0.0340475655749561
"2229",gard,0.00577086448994279
"2230",rude,0.00772752181392908
"2231",agro,0.0225258521395656
"2232",gard,0.0281711938175
"2233",agro,0.0489706579929013
"2234",agro,0.00306687410540879
"2235",agro,0.0161872516149692
"2236",gard,0.00247957569646835
"2237",gard,0.0262855934235537
"2238",brur,0.00309144735117163
"2239",brur,0.341350460560868
"2240",brur,0.0129812017585821
"2241",brur,0.0684119614659268
"2242",wate,0.0737247360584587
"2243",agro,0.0105922270097136
"2244",rude,0.0011472362729907
"2245",rude,0.0273121942075863
"2246",agro,0.00887437142328173
"2247",agro,0.00124397008418292
"2248",mead,0.0399725463344641
"2249",tran,0.0118420979499966
"2250",rude,0.00107601486523449
"2251",agro,0.00930204993185215
"2252",rude,0.00186700642440841
"2253",mead,0.0301527915059775
"2254",rude,0.00143955723854154
"2255",rude,0.00925370212949812
"2256",rude,0.00313168532788754
"2257",agro,0.0478336372235343
"2258",bind,0.0808622182848062
"2259",bind,0.00142057231366262
"2260",gree,0.0287814406169448
"2261",gree,0.0271807871063501
"2262",gard,0.0137171698185867
"2263",agro,0.0181535222062729
"2264",agro,0.00915300870742649
"2265",rude,0.0200166748780534
"2266",agro,0.153143688452065
"2267",agro,0.00725788045589626
"2268",mead,0.0286429195915014
"2269",brur,0.0140271886484027
"2270",brur,0.00881566479283571
"2271",brur,0.00175650613306463
"2272",brur,0.00268061673746258
"2273",brur,0.00824920994690806
"2274",brur,0.299570713459544
"2275",tran,0.00458814168775082
"2276",brur,0.00763442284031212
"2277",agro,0.00608272678852826
"2278",mead,0.0373401513339356
"2279",rude,0.0321161806404758
"2280",rude,0.0130324420227408
"2281",rude,0.0229566810011566
"2282",rude,0.00388291141411662
"2283",agro,0.00574428568960913
"2284",mead,0.00163898713204265
"2285",mead,0.00539245467450842
"2286",agro,0.0164539649597965
"2287",agro,0.533571121779038
"2288",brur,0.287754875178656
"2289",mead,0.02145699595185
"2290",agro,0.00383249850592017
"2291",mead,0.00730175886854995
"2292",infr,0.0146726523128524
"2293",agro,0.037076036787875
"2294",brur,0.917825303658295
"2295",agro,0.00206336401711777
"2296",brur,0.000872504326045513
"2297",bind,0.0158821795183569
"2298",tran,0.019562823399812
"2299",brur,0.00504862330930866
"2300",mead,0.0149000608321484
"2301",brur,0.00626271364986897
"2302",bind,0.0264995486399829
"2303",mead,0.0721515580123104
"2304",agro,0.0444862028178275
"2305",fore,0.00232335684981942
"2306",agro,0.0182497199511677
"2307",brur,0.234879524036646
"2308",gree,0.0144509703074098
"2309",fore,0.0512236710621566
"2310",rude,0.0124268124832558
"2311",wade,0.00577360716584232
"2312",wade,0.00776375417397358
"2313",brur,0.0122294627882242
"2314",agro,0.451195631464627
"2315",tran,0.00435480339233577
"2316",fore,0.20360954595919
"2317",fore,0.0841723812546804
"2318",mead,0.0599288583296221
"2319",bind,0.0465165209184401
"2320",tran,0.00888233425615728
"2321",tran,0.000620685746256262
"2322",tran,0.023950888995904
"2323",agro,0.0286912738831937
"2324",bhig,0.0327223509268388
"2325",agro,0.0284006754329354
"2326",rude,0.00403260136859026
"2327",agro,0.00404259015836846
"2328",rude,0.0154758846435901
"2329",mead,0.00405173503055424
"2330",rude,0.0204791253967881
"2331",brur,0.00535868001048965
"2332",agro,0.0415493783476208
"2333",gard,0.0102176549862474
"2334",bind,0.0405615205368996
"2335",rude,0.0585700986645781
"2336",rude,0.00690868182081729
"2337",rude,0.00576706705529615
"2339",rude,0.00352106353456341
"2340",rude,0.00944173232837766
"2341",rude,0.0437846332067577
"2342",rude,0.00527973050114512
"2343",rude,0.0140279941758737
"2344",rude,0.00858684474572539
"2345",rude,0.00424254290367663
"2346",agro,0.736682812677799
"2347",rude,0.00265164909629896
"2348",agro,0.00469603076177835
"2349",rude,0.00473326673574001
"2350",mead,0.082746286524415
"2351",agro,0.0473740370295048
"2352",agro,0.200097702429645
"2353",mead,0.0157846706531197
"2354",agro,0.0330496092429757
"2355",rude,0.015346205441013
"2356",rude,0.170621038740809
"2357",ceme,0.0120126022694409
"2358",rude,0.0284386871559657
"2359",agro,0.0302299567335974
"2360",tran,0.0131917097647861
"2361",mead,0.0340492761398703
"2362",agro,0.166114760461852
"2363",agro,0.488168558099817
"2364",rude,0.00741879534940794
"2365",rude,0.0339577306981087
"2366",mead,0.010667603139963
"2367",bind,0.0125997342678458
"2368",gree,0.00141001195682213
"2369",brur,0.186136521149401
"2370",rude,0.00324251547532016
"2371",rude,0.00542337269746885
"2372",agro,0.0148296874633618
"2373",rude,0.020066542750705
"2374",gree,0.0212093387200534
"2375",brur,0.197348035536883
"2376",agro,0.00988538242837042
"2377",agro,0.516453199027779
"2378",rude,0.0170387633715696
"2379",brur,0.33680569462974
"2380",bind,0.103059506075986
"2381",mead,0.0963675668508411
"2382",agro,0.0330445660894066
"2383",agro,0.0742032673758641
"2384",agro,0.339015683003813
"2385",mead,0.088819186046645
"2386",rude,0.00799733241450787
"2387",ceme,0.019076231541343
"2388",brur,0.571748058098331
"2389",wate,0.00494138355049491
"2390",agro,0.306935836104333
"2391",tran,0.0261138746243352
"2392",rude,0.0148822892000033
"2393",gree,0.0336298571919193
"2394",brur,0.0162692790737078
"2395",gree,0.050786507646136
"2396",mead,0.0322661319505572
"2397",agro,0.0145360061190221
"2398",rude,0.026333423386341
"2399",fore,0.246837257456526
"2400",rude,0.380346788864177
"2401",mead,0.128492168010086
"2402",mead,0.0263764683693089
"2403",mead,0.00283838009386137
"2404",tran,0.0195744845122751
"2405",rude,0.00491552586375177
"2406",brur,0.0452796200541053
"2407",brur,0.0171895737710148
"2408",rude,0.00595659271518886
"2409",mead,0.0109284434547685
"2410",rude,0.0376920851837853
"2411",agro,0.0112544659186229
"2412",agro,0.2417404278813
"2413",rude,0.0592137333788574
"2414",rude,0.0182344533923566
"2415",rude,0.0613460519045554
"2416",brur,0.0504087233452871
"2417",agro,0.0052723445745334
"2418",agro,0.00653964354194328
"2419",mead,0.0177613421114273
"2420",mead,0.135963994876273
"2421",mead,0.234016166722834
"2422",fore,0.016202782442078
"2423",fore,0.0554825391360074
"2424",rude,0.0378337051309794
"2425",tran,0.0149318457952645
"2426",brur,0.0325703028072529
"2427",rude,0.00472182656551804
"2428",agro,0.0383118656207267
"2429",brur,0.0165502266793586
"2430",rude,0.0138364037077483
"2431",mead,0.0325984532398004
"2432",mead,0.0297544308958352
"2433",agro,0.555524856809124
"2434",mead,0.157601209412351
"2435",mead,0.00981258991344366
"2436",gard,0.00767822088296339
"2437",fore,0.2844113706735
"2438",wate,0.010382155272759
"2439",rude,0.00131104440238792
"2440",mead,0.000826959643547423
"2441",agro,0.0245460952503942
"2442",rude,0.0359117488642968
"2443",wade,0.0889385161326975
"2444",rude,0.0438602858673129
"2445",rude,0.0353275525767356
"2446",mead,0.128976637560064
"2447",rude,0.000811398698866367
"2448",rude,0.0228144369475618
"2449",wate,0.00742453255299479
"2450",mead,0.299757823955871
"2451",mead,0.00663538271418214
"2452",rude,0.00821606728321314
"2453",fore,0.140859971338145
"2454",rude,0.0310757965367921
"2455",agro,0.0934314187312275
"2456",agro,0.00191466654318571
"2457",rude,0.137765237173054
"2458",mead,0.58628548015435
"2459",fore,0.108923605159014
"2460",rude,0.0928505885854363
"2461",agro,0.026954430718109
"2462",agro,0.0547040199095756
"2463",mead,0.00463317585650831
"2464",rude,0.0379115294219591
"2465",bind,0.00806677603343129
"2466",brur,0.0591285491293222
"2467",mead,0.016261855865933
"2468",agro,0.256581967250319
"2469",agro,0.0099453569021672
"2470",agro,0.00686828085173666
"2471",mead,0.317138260721261
"2472",rude,0.0220269247703012
"2473",wate,0.00233682311502937
"2474",mead,0.0112389921913818
"2475",mead,0.11917573273848
"2476",mead,0.481802237488199
"2477",agro,0.128143246659702
"2478",rude,0.00384825231383368
"2479",agro,0.0258524496898092
"2480",agro,0.0261930052066352
"2481",brur,0.178962690256057
"2482",wate,0.0153774283854929
"2483",wate,0.00610587122933194
"2484",rude,0.089027215648178
"2485",mead,0.191135148500413
"2486",mead,0.0107767693234645
"2487",rude,0.038061738934353
"2488",agro,0.160859397172391
"2489",rude,0.0268439950901996
"2490",mead,0.26558957314799
"2491",agro,0.105170609085329
"2492",mead,0.0203193229718674
"2493",agro,0.0194123904690184
"2494",agro,0.00731923431188799
"2495",brur,0.0397588092368655
"2496",wate,0.0135947901313417
"2497",rude,0.0212693707732297
"2498",rude,0.0103543638872076
"2499",wade,0.00683989018965885
"2500",wade,0.0157949194451794
"2501",wate,0.00302886720653251
"2502",tran,0.00341007497773878
"2503",mead,0.0193809344214704
"2504",mead,0.0794425649838485
"2505",mead,0.0203386843310818
"2506",bind,0.0235743048292771
"2507",rude,0.00690717506837472
"2508",agro,0.0820784800443891
"2509",agro,0.074297526564911
"2510",rude,0.0096382124524191
"2511",mead,0.233962653933011
"2512",rude,0.00292376239632815
"2513",rude,0.00239166790085286
"2514",bind,0.0226003791771233
"2515",rude,0.0580738526804857
"2516",agro,0.0249523075627945
"2517",agro,0.0130346201239973
"2518",agro,0.061141498720888
"2519",agro,0.0180446265815403
"2520",brur,0.167236494405197
"2521",agro,0.136176657345861
"2522",bind,0.0319359784429967
"2523",brur,0.0967227671714984
"2524",wate,0.00496035673146695
"2525",ceme,0.0114714105229583
"2526",rude,0.0151003389702979
"2527",gree,0.0154753923616353
"2528",gree,0.0183451747187432
"2529",mead,0.00412688139829971
"2530",mead,0.012829139765285
"2531",rude,0.0805539598174263
"2532",agro,0.175485304859567
"2533",agro,0.396351648367168
"2534",brur,0.00114945593415201
"2535",wate,0.00663714050038159
"2536",rude,0.0149953506815713
"2537",gree,0.00257747189282067
"2538",agro,0.0246278140058368
"2539",rude,0.0192841862433329
"2540",rude,0.00408932673633099
"2541",agro,0.0767222717533708
"2542",mead,0.00274144562432356
"2543",mead,0.0346148123067617
"2544",mead,0.0295996304516047
"2545",rude,0.0106807286531851
"2546",agro,0.775793631064145
"2547",rude,0.00514063972103596
"2548",tran,0.0205548268577158
"2549",bind,0.0103101268776003
"2550",brur,0.025219502779793
"2551",rude,0.00488261336016655
"2552",ceme,0.0080187077835761
"2553",rude,0.0172780484856144
"2554",rude,0.0024837767676115
"2555",rude,0.00467818638648093
"2556",mead,0.0177923190721013
"2557",mead,0.0063366645770669
"2558",mead,0.0054291709344238
"2559",rude,0.0238725608055741
"2560",agro,0.634011104536692
"2561",mead,0.0168321520089358
"2562",agro,0.201853472784668
"2563",tran,0.014532763549122
"2564",bind,0.00193637567784078
"2565",rude,0.00766110823001899
"2566",bind,0.0139795447783694
"2567",gree,0.0755497588894218
"2568",gree,0.030424481688045
"2569",rude,0.00547233973866701
"2570",agro,0.404872827724246
"2571",agro,0.00522172095414624
"2572",agro,0.439961721558614
"2573",tran,0.0154041913636643
"2574",tran,0.00858816300343722
"2575",gree,0.0993566731297858
"2576",gree,0.0350350800901339
"2577",rude,0.0461230040066428
"2578",rude,0.005046385290151
"2579",agro,0.0421920988044385
"2580",agro,0.284800125155801
"2581",agro,0.0624195475816429
"2582",agro,0.398640730368201
"2583",rude,0.00189934145939536
"2584",tran,0.0305660906848055
"2585",gree,0.00603823531080037
"2586",rude,0.00305261012724973
"2587",gree,0.0153758328432813
"2588",rude,0.0196862804430332
"2589",rude,0.00966279775115848
"2590",gree,0.0348560158704855
"2591",rude,0.0183697565203682
"2592",gree,0.0316436307821721
"2593",rude,0.00419410770461336
"2594",agro,0.493499128363937
"2595",agro,0.0747654806564394
"2596",agro,0.195934510604657
"2597",agro,0.0618088778481567
"2598",tran,0.0384281606906261
"2599",bind,0.0498218488040241
"2600",bind,0.0329133688833304
"2601",gree,0.0123569069946241
"2602",gree,0.0122787268953575
"2603",gree,0.00515342434322089
"2604",bind,0.0011244089653492
"2605",rude,0.0555781777619347
"2606",bind,0.00290027812282462
"2607",agro,0.198183149125898
"2608",fore,0.590874697770301
"2609",tran,0.0165931625720346
"2610",gree,0.00106040232332889
"2611",tran,0.0228263924136683
"2612",fore,0.0556940940983593
"2613",agro,0.00367076337647438
"2614",gree,0.00600888375429064
"2615",bind,0.0432013852666579
"2616",mead,0.0222559071753938
"2617",ceme,0.00571865006360412
"2618",gree,0.00833667486356199
"2619",brur,0.0116963177966177
"2620",rude,0.0178101610270236
"2621",agro,0.604591368618131
"2622",brur,0.00347053578119166
"2623",agro,0.176624676983661
"2624",rude,0.0330049198630042
"2625",brur,0.253555202949239
"2626",agro,0.0701171974093169
"2627",agro,0.642906760816276
"2628",agro,0.00373838910152763
"2629",rude,0.0176948183463588
"2630",fore,0.0337695783191174
"2631",fore,0.443243141292602
"2632",mead,0.501013805344313
"2633",fore,0.184404460853349
"2634",agro,0.082543586350482
"2635",tran,0.0285826136786956
"2636",brur,0.0829590580991581
"2637",agro,0.00343590882635117
"2638",brur,0.0126697398234457
"2639",agro,0.0668514862030745
"2640",rude,0.00197906053254753
"2641",mead,0.0326685862710252
"2642",agro,0.00311051657823473
"2643",agro,0.00667568695701659
"2644",mead,0.493625245482225
"2645",tran,0.00475005240551569
"2646",mead,0.00631386811086535
"2647",wade,0.0675055367401242
"2648",wade,0.0803298893348351
"2649",rude,0.011615138809979
"2650",mead,0.414928882831067
"2651",rude,0.0167407569949776
"2652",mead,0.0523978590165228
"2653",rude,0.259371071757199
"2654",mead,0.0695209812257662
"2655",mead,0.290609516843908
"2656",agro,0.0682001846856214
"2657",brur,0.136952272930702
"2658",wade,0.0144003842245936
"2659",agro,0.0127852563609742
"2660",agro,0.00829311435293034
"2661",gree,0.0146154349085176
"2662",ceme,0.0132571785063632
"2663",ceme,0.012329745224731
"2664",brur,0.0359232876482531
"2665",brur,0.0230974130559638
"2666",gree,0.00719107886713371
"2667",bind,0.0110593966123499
"2668",mead,0.024220344221592
"2669",bind,0.00215572678714991
"2670",bind,0.00167262093037367
"2671",bind,0.00277985031229258
"2672",rude,0.0994114113604575
"2673",gard,0.0520721379224136
"2674",gard,0.0174688720727712
"2675",agro,0.0233244155084342
"2676",mead,0.00401325913060457
"2677",agro,0.633930703501517
"2678",mead,0.134417656663656
"2679",tran,0.0148374001637865
"2680",agro,0.490451239830896
"2681",rude,0.193484784961844
"2682",mead,0.0668662440399602
"2683",gree,0.0114594394983277
"2684",gree,0.0230156697436459
"2685",rude,0.0131066812551152
"2686",rude,0.00558509776513279
"2687",mead,0.0472392365483902
"2688",tran,0.000567733179889619
"2689",gree,0.000187438234310597
"2690",gree,0.00256583463227376
"2691",wate,0.0324484670699686
"2692",fore,0.146983450941034
"2693",brur,0.0189026255872846
"2694",rude,0.521935217911854
"2695",mead,0.115073243374445
"2696",mead,0.0814230612489879
"2697",bind,0.0219597002857327
"2698",agro,0.00484744335315376
"2699",gree,0.0357595664617103
"2700",agro,0.0160390040379167
"2701",wate,0.0142786091345996
"2702",wate,0.0167803440350369
"2703",fore,0.368251454689518
"2704",gree,0.00193813986448199
"2705",gree,0.0494539470755905
"2706",ceme,0.0383174021116532
"2707",gard,0.0125556765277833
"2708",agro,0.0926024424095415
"2709",fore,0.0704324109107908
"2710",mead,0.0337580059301946
"2711",mead,0.00100135403928906
"2712",mead,0.00190489445897192
"2713",rude,0.299186713318557
"2714",fore,0.106579250575218
"2715",fore,0.109570837255619
"2716",ceme,0.00915934295493364
